Fecha,Qe,l/m2_arzua,l/m2_olveda,l/m2_serradofaro,l/m2_melide,Qsalida,pred_l/m2_2d,pred_l/m2_3d,pred_l/m2
2013-09-10,0.0,0.0,0.0,0.0,0.0,0.05479665139430963,7.260004956808937e-05,0.0,1.9856880409126675e-06
2013-09-11,0.0011544582704565882,0.0,0.0,0.0,0.0,0.054655240681033994,0.0,0.0,8.242479150275373e-09
2013-09-12,0.0,0.0,0.0,0.0,0.0,0.01831268736919509,5.761908836726772e-07,0.00013393706966020487,0.0
2013-09-13,0.0019378406682664159,0.0,0.0,0.0,0.0,0.01831268736919509,5.093527502013199e-05,0.000283123891678298,0.00022479488722790456
2013-09-14,0.001875994689491956,0.0,0.0,0.0,0.0,0.01817127665591945,0.0010788598552135533,0.0005798923145181513,1.1340152111198532e-05
2013-09-15,0.001875994689491956,0.0,0.0,0.0,0.0,0.01817127665591945,0.004301841188965579,7.203506053839034e-05,5.5074744295830055e-08
2013-09-16,0.0019172253420082627,0.0,0.0,0.0,0.0,0.01820662933423836,3.572381752502677e-06,0.0007624881797278041,8.91648859166011e-06
2013-09-17,0.001999686647040876,0.0,0.0,0.0,0.0,0.01831268736919509,0.004434710820921709,0.000738409615980699,5.5074744295830055e-08
2013-09-18,0.001999686647040876,0.0028935185185185184,0.0,0.0020128824476650566,0.010220125786163521,0.018348040047514,0.005875994818356765,6.019639181046933e-06,1.7031958300550746e-05
2013-09-19,0.0020203019732990294,0.0,0.0,0.0,0.0,0.018348040047514,1.4980966040825172e-06,0.0,4.050429058484133e-06
2013-09-20,0.0020409172995571826,0.0,0.0,0.0,0.0,0.018348040047514,1.0601913163044584e-05,0.0,1.037803015997902e-07
2013-09-21,0.0020409172995571826,0.0,0.0,0.0,0.0,0.018348040047514,0.0,0.0,3.109662470495673e-09
2013-09-22,0.0020615326258153362,0.0,0.0,0.0,0.0,0.018348040047514,0.0,0.027837840810240155,0.0
2013-09-23,0.0020821479520734894,0.0,0.0,0.0,0.0,0.018348040047514,0.0103115121451983,0.011731282000976355,0.0
2013-09-24,0.0020821479520734894,0.0,0.010307643514113543,0.00855475040257649,0.0220125786163522,0.018383392725832906,0.00752620547305662,0.00573872663046999,1.940729058484133e-06
2013-09-25,0.002102763278331643,0.004340277777777777,0.005550269584522677,0.01107085346215781,0.009433962264150943,0.018383392725832906,0.0022920874041392936,0.011826592821533456,7.264621033307108e-05
2013-09-26,0.0,0.0,0.006343165239454489,0.012077294685990338,0.0,0.018383392725832906,0.10476533678535291,0.09821549917407683,4.619534749541044e-06
2013-09-27,0.012863963585087698,0.23582175925925924,0.3330161750713606,0.32055152979066026,0.2822327044025157,0.018383392725832906,0.12211444233495579,0.026315874894536854,0.308130081300813
2013-09-28,0.0257691578226917,0.20399305555555552,0.10149064383127182,0.12127616747181966,0.18632075471698112,0.018383392725832906,0.0461240808147649,0.019734398462689012,0.00040910794649881983
2013-09-29,0.01288457891134585,0.043402777777777776,0.0214081826831589,0.031199677938808373,0.04559748427672956,0.018418745404151816,0.026575076698729105,0.004111416533104825,0.00016088194335169158
2013-09-30,0.010658123675465288,0.027488425925925923,0.011893434823977166,0.05485104669887279,0.02437106918238994,0.01827733469087618,0.02184224457034692,0.019333088598709434,0.00032612491476527667
2013-10-01,0.00803997724067981,0.078125,0.0864256263875674,0.12127616747181966,0.15172955974842767,0.0322416426268454,0.02543306576825876,0.03700171277717559,0.00012637218463152372
2013-10-02,0.012245503797343097,0.12876157407407407,0.15382175705677134,0.09007648953301127,0.1949685534591195,0.03206487923525086,0.07165279473257899,0.012250977885057992,9.195983739837398e-05
2013-10-03,0.01655410698529715,0.04918981481481481,0.051538217570567715,0.10970209339774557,0.02437106918238994,0.03206487923525086,0.018320566049382297,0.00032405730959002966,7.756172567532128e-05
2013-10-04,0.01226611912360125,0.04050925925925925,0.0,0.006038647342995169,0.0023584905660377358,0.03206487923525086,0.0007248481715095903,0.0,3.0860590086546025e-05
2013-10-05,0.0101221251927533,0.0,0.0,0.0,0.0,0.03206487923525086,0.0,0.0,1.084635274062418e-06
2013-10-06,0.005875367983573708,0.0,0.0,0.0,0.0,0.03210023191356977,2.3047596626878932e-08,0.0,4.623281143456596e-08
2013-10-07,0.005916598636090014,0.0,0.0,0.0,0.0,0.03210023191356977,0.0,0.0,0.0
2013-10-08,0.005834137331057401,0.0,0.0,0.0,0.0,0.031923468521975217,0.0,5.538071838938549e-05,2.9972651455546814e-09
2013-10-09,0.005627984068475867,0.0,0.0,0.0,0.0,0.03156994173878613,0.0,0.0,0.0
2013-10-10,0.004143680577888825,0.0,0.0,0.0,0.0,0.0325951694100345,3.226669013100373e-05,0.0,1.4986324678730657e-08
2013-10-11,0.004184911230405132,0.0,0.0,0.0,0.0,0.0325951694100345,0.0,0.010049794731362457,1.5360983215316026e-08
2013-10-12,0.0041230652516306724,0.0,0.0,0.0,0.0,0.032453758696758865,0.02036373884851089,0.001429665328210986,0.0
2013-10-13,0.004164295904146979,0.057870370370370364,0.06026006977481763,0.01710950080515298,0.02672955974842767,0.03248911137507777,0.002035106207262567,0.020806897667835226,0.00017040200891686337
2013-10-14,0.006328905161253081,0.024594907407407406,0.016650808753568034,0.024657809983896942,0.0330188679245283,0.03252446405339668,0.08959422475292024,0.04136498320595728,0.00012574650668764753
2013-10-15,0.0211719400671235,0.28790509259259256,0.05629559150015858,0.080012077294686,0.43946540880503143,0.03270122744499123,0.03189677511533486,0.0042037177526597054,0.1986100183582481
2013-10-16,0.02327470334545514,0.0810185185185185,0.027751347922613388,0.061392914653784214,0.12421383647798742,0.03270122744499123,0.013622305259473718,0.006987802765692274,0.00016434003933910306
2013-10-17,0.01484303490587042,0.0,0.0,0.0,0.0,0.03270122744499123,0.049132949669481,0.031408492847664324,2.044884054550223e-05
