Fecha,Qe,l/m2_arzua,l/m2_olveda,l/m2_serradofaro,l/m2_melide,Qsalida,pred_l/m2_2d,pred_l/m2_3d,pred_l/m2
2009-12-31,133.68,5.8,23.0,5.3,11.4,116.57,14.370668,8.5742857,11.03
2010-01-01,187.69,9.8,23.6,17.9,11.4,116.22,3.231,7.0222856,12711.0
2010-01-02,115.16,3.6,2.8,6.6,2.2,117.35,10.009143,0.024285793,8.6337143
2010-01-03,145.71,15.0,10.0,26.9,10.8,117.18,0.00057144165,0.24014282,13.482714
2010-01-04,101.82,0.2,0.2,0.0,0.2,117.21,0.27914286,2.3432857,0.010714286
2010-01-05,83.56,0.0,0.0,0.0,0.0,117.42,6.4241429,3.4181428,0.24171429
2010-01-06,71.74,1.0,0.0,0.7,0.0,86.93,6.6212858,7.3367143,5.3405714
2010-01-07,65.84,3.8,0.0,0.5,0.4,87.42,2.3651428,0.20699999,5.8801428
2010-01-08,59.2,0.7,0.0,1.4,0.2,88.12,0.662,0.38842855,2.3628571
2010-01-09,53.5,0.6,0.0,0.4,0.2,85.35,4.9328572,0.024428565,0.53499999
2010-01-10,47.87,0.9,0.0,1.1,1.8,85.71,0.078999993,24.225,1.9074286
2010-01-11,46.42,0.0,0.0,0.9,0.0,88.99,31.391571,22.962857,0.22128571
2010-01-12,112.83,39.1,0.0,57.6,18.4,86.94,21.391428,31.355952,22.142857
2010-01-13,151.09,36.4,0.0,42.4,25.8,88.11,11.988572,2.4528571,31.221429
2010-01-14,222.87,20.6,0.0,9.5,19.6,80.14,4.723,15.052143,9.2491428
2010-01-15,109.57,1.5,0.0,7.6,2.0,112.88,11.211714,1.1185714,5.1711429
2010-01-16,123.01,19.9,0.0,20.1,10.8,121.91,1.3442859,8.78,22.851429
2010-01-17,110.97,0.9,0.0,5.7,1.6,121.97,1.2475714,9.8145714,3.2837143
2010-01-18,89.45,2.6,0.0,3.8,0.2,122.27,8.6367143,2.7029999,0.96071429
2010-01-19,85.83,14.8,0.0,16.4,12.8,122.67,4.759,5.6011428,7.7484286
2010-01-20,86.85,0.9,0.0,1.9,1.0,123.31,2.1505714,4.6712857,6281.0
2010-01-21,70.93,0.5,0.0,1.7,0.2,87.95,3.8591428,9.9228571,1918.0
2010-01-22,73.52,24.1,0.0,9.2,13.2,87.29,3.4647143,1.3114286,17.019571
2010-01-23,80.59,0.5,0.0,0.5,0.0,54.06,6.5957143,0.00057144165,6.3077143
2010-01-24,66.29,0.0,0.0,0.8,0.0,55.61,1.7957143,0.93528572,0.27614286
2010-01-25,58.31,0.0,0.0,0.0,0.4,51.89,0.251,0.27642858,1.6297143
2010-01-26,55.47,0.0,0.0,0.0,0.0,59.75,1.0188857,1.2338572,0.067399999
2010-01-27,52.89,0.2,0.0,0.0,0.2,56.09,0.64371429,5.8861429,0.17714286
2010-01-28,47.73,0.3,0.0,0.3,0.2,57.34,6.2775857,8.3877143,1.5621286
2010-01-29,49.98,8.0,0.0,5.3,7.8,57.43,6.7562857,5.8268572,7.0625714
2010-01-30,54.9,3.2,0.0,1.5,2.6,39.99,7.8987143,0.0020000322,8.8591429
2010-01-31,52.78,3.2,0.0,4.8,4.4,46.37,0.010142875,0.0,6.5257143
2010-02-01,50.06,0.2,0.0,0.0,0.2,39.34,0.0,0.0,0.093000001
2010-02-02,42.58,0.0,0.0,0.0,0.0,55.43,0.22083571,13.43,2.142857105
2010-02-03,43.58,0.0,0.0,0.0,0.0,15.68,14.965286,16.042857,0.0
2010-02-04,42.82,9.2,0.0,23.7,10.2,42.82,14.909429,1.5864285,17.118429
2010-02-05,55.99,5.8,0.0,5.2,5.8,45.19,2.7522857,2.5427143,13.973714
2010-02-06,48.94,3.4,0.0,1.7,4.0,45.69,0.59871431,2.4752857,2.6265714
2010-02-07,44.39,4.3,0.0,2.6,2.2,47.64,1.5324286,2.6392857,2.3014286
2010-02-08,46.1,14.7,0.0,7.5,3.6,43.94,1.4392857,0.0,4.2557143
2010-02-09,47.89,1.7,0.0,2.2,2.6,45.73,0.0,0.0,2.1122857
2010-02-10,41.96,0.0,0.0,0.8,0.0,47.37,0.00071428571,0.0048571428,0.0
2010-02-11,37.55,0.0,0.0,0.0,0.0,46.18,0.0025714282,0.0015714284,0.077857142
2010-02-12,35.81,0.0,0.0,0.0,0.0,46.58,0.20585714,0.00014285701,0.00085714284
2010-02-13,34.39,0.0,0.0,0.0,0.0,31.17,0.003428572,0.0,0.064142857
2010-02-14,32.2,0.0,0.0,0.0,0.0,33.28,0.0,2.5468571,0.0
2010-02-15,31.45,0.0,0.0,0.0,0.0,45.4,0.0028571428,1.3264286,0.0
2010-02-16,29.2,0.0,0.0,0.0,0.0,45.23,2.3737143,3.2275714,0.033142857
2010-02-17,28.34,2.7,0.0,2.1,3.4,46.42,1.5828571,1.4834285,3.7082857
2010-02-18,27.97,1.4,0.0,0.2,0.6,42.79,3.3732857,4.6275714,1.3298571
2010-02-19,27.78,4.9,0.0,0.0,2.0,41.48,2.916,16.429143,2.8462857
2010-02-20,24.32,1.0,0.0,1.2,0.4,47.38,10.612,14.665571,2.6624286
2010-02-21,29.64,17.0,0.0,25.0,5.4,44.23,16.673429,21.623789,7.8637143
2010-02-22,46.19,33.5,0.0,25.8,20.0,58.65,14.104286,7.1257143,18.522857
2010-02-23,85.65,36.3,0.0,19.3,21.2,56.52,12.358571,33.712292,23.051429
2010-02-24,158.47,58.0,0.0,50.8,30.0,54.47,30.31996,2.0528579,66.627143
2010-02-25,404.23,38.7,0.0,39.9,14.0,82.47,0.92428575,22.235714,35.92
2010-02-26,164.2,1.4,0.0,1.2,0.8,122.92,30.793143,23.671428,2.0711429
2010-02-28,226.07,12.1,0.0,13.7,14.8,153.19,7.9261428,0.090714291,7.5105715
2010-03-01,164.14,6.1,0.0,7.8,6.0,165.37,0.8307143,4.1942857,8.6528571
2010-03-02,120.98,1.6,0.0,2.6,1.6,149.05,2.2121429,0.072999992,1665.0
2010-03-03,108.01,6.2,0.0,7.0,7.2,134.68,0.19528571,0.0015714271,2.4755714
2010-03-04,92.22,0.0,0.0,0.0,0.0,134.32,0.063714287,0.66614285,131.0
2010-03-05,79.39,0.0,0.0,0.0,0.0,125.82,0.066142858,0.39485714,7.0
2010-03-06,68.1,0.0,0.0,0.0,0.2,85.81,0.0,0.0,0.012428571
2010-03-07,70.09,3.8,0.0,5.2,3.6,91.24,0.068428544,0.025714302,4.2051429
2010-03-08,64.52,0.0,0.0,0.0,0.0,52.78,0.00028571428,0.0,1.6940659000000002
2010-03-09,57.46,0.0,0.0,0.0,0.0,55.11,0.00014285714,0.00042857142,0.0
2010-03-10,53.42,0.0,0.0,0.0,0.0,56.95,0.0048571429,0.025285714,0.00099999998
2010-03-11,48.69,0.0,0.0,0.0,0.0,53.38,0.0098000002,0.26557143,0.0059142857
2010-03-12,45.7,0.0,0.0,0.0,0.0,53.9,0.54224285,0.019000001,0.0074714287
2010-03-13,45.24,0.4,0.0,0.8,0.0,45.24,0.0037142873,0.0,1.1238571
2010-03-14,41.52,0.0,0.0,0.0,0.0,45.03,0.0,0.0,0.013842857
2010-03-15,38.36,0.2,0.0,0.0,0.0,53.55,0.0,0.0016814286,9.999999706
2010-03-16,36.13,0.0,0.0,0.0,0.0,55.91,0.0032714286,0.82101428,0.0
2010-03-17,34.45,0.0,0.0,0.0,0.0,56.43,3.3159428,11.901714,0.0094857143
2010-03-18,32.8,1.3,0.0,3.3,0.4,52.37,17.181857,11.858571,1.2252857
2010-03-19,40.83,18.9,0.0,32.1,11.4,43.12,15.157143,2.2757142,11.011429
2010-03-20,50.04,21.6,0.0,8.0,16.8,45.45,2.4157143,0.080000046,21.114286
2010-03-21,47.7,0.4,0.0,0.2,1.0,43.1,0.0011428567,0.084999997,0.38714286
2010-03-22,36.4,0.0,0.0,0.0,0.0,55.9,1.7430286,1.7467143,0.00011428572
2010-03-23,32.44,0.0,0.0,1.3,0.0,55.26,20.118571,16.446,194.0
2010-03-24,32.07,4.4,0.0,2.9,0.8,53.62,18.632857,15.582857,5.2228572
2010-03-25,49.9,28.6,0.0,25.6,23.0,46.51,19.982143,1.372857,22.823572
2010-03-26,66.56,13.5,0.0,20.5,10.2,52.95,1.881,0.26857144,29.756857
2010-03-27,56.63,0.2,0.0,0.6,0.6,42.98,0.061242854,22.475414,0.53777143
2010-03-28,43.44,0.0,0.0,0.0,0.0,48.0,26.426457,14.420264,0.010828571
2010-03-29,50.35,30.6,0.0,30.5,21.0,57.18,13.003581,12.121429,26.370143
2010-03-30,85.03,13.0,0.0,6.3,10.2,59.93,15.969143,3.5609998,12224.0
2010-03-31,70.76,9.0,0.0,10.4,7.6,52.41,2.0964287,15.712428,13.781143
2010-04-01,61.82,2.7,0.0,0.9,0.8,54.92,14.715,4.5037142,1.9557143
2010-04-02,63.66,12.4,0.0,11.3,12.8,55.59,16.856143,2.0445716,11.600143
2010-04-03,75.95,26.8,0.0,11.3,23.4,57.44,1.5855715,0.0,18.94
2010-04-04,92.91,1.2,0.0,0.9,2.0,54.46,0.0,0.17872857,0.71241429
2010-04-06,54.74,2.8,0.0,1.6,1.8,57.08,0.11114287,0.0,3273.0
2010-04-07,51.16,0.2,0.0,0.0,0.0,55.84,0.0,0.0,0.0763
2010-04-08,45.84,0.0,0.0,0.0,0.0,59.87,0.0,0.0,8.470329500000002
2010-04-11,36.61,0.0,0.0,0.0,0.0,40.1,0.00042857142,0.00028571428,0.0
2010-04-12,34.97,0.0,0.0,0.0,0.0,45.42,4.2857138e-05,0.083857143,0.0001
2010-04-13,32.13,0.0,0.0,0.0,0.0,48.35,0.088142856,12.240286,0.00099999997
2010-04-14,30.1,0.0,0.0,0.0,0.0,46.24,2.4894286,0.40400001,0.0098571427
2010-04-15,31.37,10.2,0.0,5.2,3.2,45.16,0.66971435,4.7551428,7.7972857
2010-04-16,31.83,1.9,0.0,6.0,1.6,44.42,1.7468572,7.5965714,1.0662857
2010-04-17,34.91,7.9,0.0,7.1,8.6,32.62,6.281,0.00042856761,3.8507143
2010-04-18,35.13,0.3,0.0,3.8,0.2,29.4,0.26057143,0.2932857,4054.0
2010-04-19,27.22,0.0,0.0,0.0,0.0,46.63,0.0,6.8682857,0.0095714284
2010-04-20,27.15,0.0,0.0,0.0,0.0,46.48,18.495714,6.4977142,0.096571429
2010-04-21,27.13,4.0,0.0,8.6,12.0,46.35,2.7814285,0.084142882,9.8485715
2010-04-22,36.89,0.3,0.0,0.0,0.0,47.03,0.22985713,0.026142853,2.9264286
2010-04-23,29.18,0.3,0.0,0.0,0.2,46.02,0.02257143,0.062428573,0.21757143
2010-04-24,26.86,0.0,0.0,0.5,0.0,23.5,0.010485714,0.00010000084,0.62095714
2010-04-25,27.86,0.0,0.0,0.0,0.0,15.51,0.0,0.0,0.034185714
2010-04-26,25.04,0.0,0.0,0.0,0.0,22.79,0.0,2.8571191e-06,0.0012971429
2010-04-27,22.33,0.0,0.0,0.0,0.0,20.08,0.23638572,0.34604286,0.0
2010-04-28,22.13,0.3,0.0,7.6,1.4,19.88,0.92728571,0.081142862,0.87685715
2010-04-29,23.29,0.7,0.0,0.0,0.8,18.78,0.201,1.8468571,0.47857143
2010-04-30,21.09,1.8,0.0,2.4,1.6,19.96,0.062328571,2.3145714,0.13067143
2010-05-01,22.64,0.7,0.0,0.7,0.6,15.86,0.674,3.502,0.81885714
2010-05-02,21.48,1.7,0.0,0.2,0.2,15.83,1.5531429,0.95585712,0.68242857
2010-05-03,17.21,1.3,0.0,0.6,0.0,16.08,1.4708571,0.37428572,1.6262857
2010-05-04,18.91,0.0,0.0,0.0,0.0,15.51,0.41971429,6.5327143,1.4604286
2010-05-05,18.59,0.0,0.0,0.0,0.0,15.19,1.76,1.893,0.13242857
2010-05-06,18.65,0.0,0.0,0.0,0.0,15.24,1.243,0.35614286,0.00099999998
2010-05-07,21.86,16.9,0.0,11.5,4.4,15.04,11.280286,26.042715,9.6841428
2010-05-08,25.73,13.6,0.0,17.0,18.6,16.63,2.1674285,13.597429,17.109429
2010-05-09,34.5,16.5,0.0,15.1,4.8,15.07,15.773571,3.1487258,6.4855714
2010-05-10,33.99,8.1,0.0,23.5,16.8,15.61,9.0201428,1.0255713,21.542857
2010-05-11,27.12,2.0,0.0,0.6,0.2,48.93,1.6945714,0.89014287,2.4385714
2010-05-12,19.32,0.0,0.0,0.0,0.0,44.43,0.5997143,3.1897143,2.1665714
2010-05-13,17.62,0.0,0.0,0.9,1.0,43.69,4.0965714,0.66871427,0.68657143
2010-05-14,19.1,6.4,0.0,3.7,4.8,47.24,0.78842859,0.00085714885,9.1315714
2010-05-15,22.7,0.0,0.0,0.3,0.0,15.97,0.0034285703,0.0,1.2584286
2010-05-16,20.39,0.0,0.0,0.0,0.0,15.89,0.0,4.2857123e-05,11.0
2010-05-17,18.14,0.0,0.0,0.0,0.0,15.89,0.0,0.0,4.999999905
2010-05-18,18.13,0.0,0.0,0.0,0.0,15.88,0.0,0.0,9.142856906
2010-05-19,15.88,0.0,0.0,0.0,0.0,15.88,0.0,0.0,0.0
2010-05-20,15.77,0.0,0.0,0.0,0.0,15.77,0.0,0.0,0.0
2010-05-21,13.53,0.0,0.0,0.0,0.0,15.78,0.0,0.060714276,0.0
2010-05-22,13.54,0.0,0.0,0.0,0.0,15.79,1.5658571,2.601,0.0
2010-05-23,11.35,0.0,0.0,0.0,0.0,15.84,9.9675571,5.5708571,1.428571505
2010-05-24,12.62,4.2,0.0,1.2,5.0,14.86,8.8007143,3.6257143,4.3278571
2010-05-25,14.74,17.4,0.0,16.8,6.2,15.87,2.7627143,1.6388571,6.0239999
2010-05-26,16.03,4.7,0.0,8.6,5.0,16.03,3.2078571,0.034857171,9.0802858
2010-05-27,17.16,0.0,0.0,0.3,0.0,13.79,0.093428555,0.53042857,3.3518571
2010-05-28,13.42,0.0,0.0,0.0,0.0,14.54,0.19214286,0.0063428595,0.052428572
2010-05-29,12.73,0.0,0.0,0.4,0.0,16.1,0.14874286,0.018428571,0.24294286
2010-05-30,12.74,0.0,0.0,0.0,0.0,16.11,0.016414285,0.010985714,0.069457143
2010-05-31,11.63,0.0,0.0,0.0,0.0,16.11,0.0,0.53475714,0.0095285715
2010-06-01,9.47,0.0,0.0,0.0,0.0,16.18,0.0,0.0,0.0
2010-06-03,9.45,0.0,0.0,0.0,0.0,16.14,4.2857305e-06,0.0751,0.00026714286
2010-06-05,8.27,0.0,0.0,0.0,0.0,16.04,5.714276e-05,1.3739857,0.16138571
2010-06-06,9.33,0.0,0.0,0.0,0.0,15.98,1.2742,6.0816428,0.0081571428
2010-06-09,27.13,32.8,0.0,35.2,21.4,16.08,12.321428,22.842857,46.191429
2010-06-10,52.73,31.3,0.0,20.2,19.8,16.03,14.658572,3.5628566,34.504286
2010-06-11,67.06,9.2,0.0,11.3,5.6,15.3,1.4914285,0.51857149,14.818571
2010-06-12,38.71,0.0,0.0,0.4,0.0,33.04,0.46571428,1.04,1.4242857
2010-06-13,27.26,0.0,0.0,0.0,0.0,27.26,0.34128571,0.41371428,0.28642857
2010-06-15,18.61,0.0,0.0,0.0,0.0,39.99,0.45014287,0.017142861,1.2884286
2010-06-16,16.95,0.0,0.0,0.0,0.0,33.74,0.054000006,0.0,1225.0
2010-06-17,17.33,0.0,0.0,0.0,0.0,31.83,0.016585714,0.0032857137,0.0747
2010-06-18,15.86,0.0,0.0,0.0,0.0,29.18,0.096042858,0.062685713,0.0007
2010-06-19,15.21,0.0,0.0,0.0,0.0,16.32,0.096542855,0.0,0.2326
2010-06-20,15.02,0.0,0.0,0.0,0.0,16.12,0.0,0.0,0.12492857
2010-06-21,12.66,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0
2010-06-22,12.33,0.0,0.0,0.0,0.0,16.75,0.012518571,0.81461428,0.00019571429
2010-06-23,10.5,0.0,0.0,0.0,0.0,16.02,1.4505714,3.526,0.068571422
2010-06-24,10.52,0.0,0.0,0.0,0.0,16.03,5.9587429,4.2317143,0.80925714
2010-06-25,9.44,0.0,0.0,4.9,0.0,16.04,0.020428569,0.021571432,5.9832857
2010-06-26,10.56,0.0,0.0,4.3,0.0,16.05,0.029428573,0.0027142856,0.023714285
2010-06-27,9.41,0.0,0.0,0.0,0.0,15.99,0.00042857142,0.012142857,0.00014285111
2010-06-28,8.35,0.0,0.0,0.0,0.0,16.01,0.0,0.003,0.0
2010-06-29,8.38,0.0,0.0,0.0,0.0,16.02,0.00022857143,4.2857125e-05,0.00030000001
2010-06-30,7.23,0.0,0.0,0.0,0.0,15.94,0.0078142859,18.618714,0.00047142858
2010-07-01,6.5,0.0,0.0,0.0,0.0,15.2,25.919286,0.1505714,0.017142844
2010-07-02,9.71,4.9,0.0,3.3,2.4,15.14,0.18128576,0.0017142977,17.196571
2010-07-03,8.79,0.0,0.0,0.2,0.0,15.29,0.0051428571,0.00042857145,0.061571429
2010-07-04,8.2,0.0,0.0,0.0,0.0,15.76,0.0,7.1428477e-05,0.0042142857
2010-07-06,7.18,0.0,0.0,0.0,0.0,15.79,0.031857134,6.3771428,0.0
2010-07-07,5.41,0.0,0.0,0.0,0.0,16.14,11.427629,0.23514288,0.00037142206
2010-07-08,6.4,3.3,0.0,4.4,23.8,16.03,0.023142862,0.0,0.36571426
2010-07-09,11.7,0.0,0.0,0.0,0.2,15.98,0.0,0.0,0.0091571429
2010-07-10,5.33,0.2,0.0,0.0,0.0,15.99,0.086068571,0.070528571,4.571428505
2010-07-11,4.64,0.0,0.0,0.0,0.0,18.45,0.16255714,1.5252857,0.0040142858
2010-07-12,5.33,1.0,0.0,0.0,0.2,15.91,1.0065714,1.7085714,1.0155714
2010-07-13,5.38,0.5,0.0,0.7,1.6,15.93,2.4298286,0.195,1.4870286
2010-07-14,4.38,2.4,0.0,0.9,2.2,15.95,0.53957146,5.4528571,3.4404285
2010-07-15,5.46,0.0,0.0,0.0,0.0,15.94,7.8567143,0.0,0.37242857
2010-07-16,4.38,3.0,0.0,1.2,4.2,15.87,0.0021428619,0.0,3.2005714
2010-07-17,4.36,0.2,0.0,0.0,0.0,15.81,0.0,0.00014285715,0.00037142858
2010-07-18,4.37,0.0,0.0,0.0,0.0,15.78,7.4285721e-05,2.0197286,0.00019714286
2010-07-19,3.43,0.0,0.0,0.0,0.0,15.83,0.55017143,1.6946429,0.0009
2010-07-20,3.64,0.2,0.0,0.0,0.0,15.99,0.70025715,0.092000002,1.4143143
2010-07-21,19.01,0.0,0.0,0.0,0.0,10.78,0.082285714,0.0035714292,0.16228571
2010-07-22,3.47,0.0,0.0,0.0,0.0,15.73,0.0,0.0,0.023157143
2010-07-23,2.6,0.0,0.0,0.0,0.0,15.83,0.00028571428,0.0,0.0013714286
2010-07-24,2.68,0.0,0.0,0.0,0.0,15.86,0.0,0.0,0.00012857143
2010-07-25,2.61,0.0,0.0,0.0,0.0,15.73,0.0,0.0,0.0
2010-07-29,1.98,0.0,0.0,0.0,0.0,15.86,0.0,0.0021428571,1.0
2010-07-30,1.44,0.0,0.0,0.0,0.0,14.28,0.0042428571,0.0028285712,0.0010714286
2010-07-31,1.68,0.0,0.0,0.0,0.0,15.44,0.020242857,0.0032857139,0.009757143
2010-08-01,3.05,0.0,0.0,0.0,0.0,11.87,0.025428571,0.0025714289,0.035142857
2010-08-02,2.56,0.0,0.0,0.0,0.0,12.32,0.0,0.00071428567,0.028771429
2010-08-03,3.65,0.0,0.0,0.0,0.0,12.41,0.0023,0.048985714,0.00088571429
2010-08-04,2.28,0.0,0.0,0.0,0.0,8.11,0.057842857,0.0,0.033014286
2010-08-05,4.1,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.057142857
2010-08-06,3.12,0.0,0.0,0.0,0.0,5.06,0.0,5.7142837e-05,0.00052
2010-08-07,5.13,0.0,0.0,0.0,0.0,5.13,0.096328571,0.15657142,0.0001
2010-08-08,1.26,0.0,0.0,0.0,0.0,5.14,0.15485714,0.00014284841,0.0028571428
2010-08-09,1.94,0.0,0.0,0.0,0.0,7.74,0.00014285717,0.024428572,0.044285714
2010-08-10,2.5,0.0,0.0,0.0,0.0,9.25,0.28574286,1.6225714,0.0036857144
2010-08-11,3.22,0.0,0.0,0.0,0.0,5.14,1.567,0.022857143,0.022428571
2010-08-16,1.95,0.0,0.0,0.0,0.0,12.4,0.00044,1.8483714,0.00061714285
2010-08-17,1.11,0.0,0.0,0.0,0.0,12.47,2.1879143,0.72942857,0.019228572
2010-08-18,2.12,1.8,0.0,0.0,1.2,12.48,0.020857142,0.019000001,1.8417143
2010-08-19,2.04,0.0,0.0,0.0,0.0,12.37,0.0002428571,0.0,0.040285714
2010-08-20,1.71,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2010-08-21,0.77,0.2,0.0,0.0,0.0,11.96,1.4285658e-05,1.3084286,0.0012714286
2010-08-22,1.57,0.7,0.0,0.0,0.0,11.78,1.8988,2.6221429,0.048914283
2010-08-23,1.82,8.0,0.0,6.4,4.6,11.99,0.24028574,0.0,7.5445714
2010-08-25,1.32,0.3,0.0,0.0,0.0,11.42,0.47561428,1.2678571,0.007242857
2010-08-26,1.72,4.8,0.0,6.5,6.6,11.78,0.54542858,0.041999995,1.4372857
2010-08-27,2.68,0.0,0.0,0.0,0.0,11.8,8.5711479e-05,0.0,0.96212857
2010-08-28,1.56,0.2,0.0,0.0,0.0,11.56,0.0,0.0,0.0011285714
2010-08-29,1.55,0.0,0.0,0.0,0.0,11.51,0.0,0.065400001,8.57142905
2010-08-30,1.35,0.0,0.0,0.0,0.0,11.27,0.0080271428,2.4661157,0.0
2010-08-31,1.28,0.0,0.0,0.0,0.0,11.16,1.4184286,0.092857131,0.10885714
2010-09-02,1.32,0.0,0.0,0.0,0.0,11.13,0.0,0.0,0.014471429
2010-09-03,1.54,0.3,0.0,0.0,0.0,8.65,0.00072857144,0.12595714,2.85714305
2010-09-04,1.9,0.0,0.0,0.0,0.0,12.52,0.012857143,10.973143,0.0
2010-09-05,1.01,0.2,0.0,0.0,0.0,12.47,7.1225714,7.3245714,0.0
2010-09-06,0.69,7.8,0.0,3.8,5.6,12.1,7.1607143,2.97,12.702143
2010-09-07,2.64,10.1,0.0,10.5,9.0,12.25,6.4657144,0.23571415,8.7585714
2010-09-08,1.76,4.6,0.0,0.7,8.2,12.2,0.23457145,0.0,4543.0
2010-09-09,2.61,0.0,0.0,0.0,0.0,12.14,0.0,0.0076428578,0.15435714
2010-09-10,1.74,0.0,0.0,0.0,0.0,12.1,0.033937857,0.18992857,0.00013357143
2010-09-11,1.02,0.0,0.0,0.0,0.0,12.19,0.053857143,0.0,0.0
2010-09-12,1.03,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.012428571
2010-09-13,0.69,0.0,0.0,0.0,0.0,11.76,0.0,0.0,3.714285805
2010-09-14,1.43,0.0,0.0,0.0,0.0,12.45,0.028571429,7.5517143,0.0
2010-09-15,0.01,0.0,0.0,0.0,0.0,12.47,2.7395714,0.715,0.55685714
2010-09-16,1.45,0.0,0.0,0.0,0.0,12.36,0.032142859,0.011571429,0.50185714
2010-09-17,0.74,0.0,0.0,0.0,0.0,12.43,0.0014285718,0.0,0.25585714
2010-09-18,0.01,0.0,0.0,0.0,0.0,12.47,0.0,0.0,0.0005
2010-09-19,1.17,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0
2010-09-20,1.86,0.0,0.0,0.0,0.0,5.17,0.0021428571,0.058857143,0.0
2010-09-21,0.98,0.0,0.0,0.0,0.0,5.11,0.0053428572,3.4053,7.142857505
2010-09-22,0.94,0.0,0.0,0.0,0.0,5.06,0.014075714,5.5993857,0.01811
2010-09-23,1.83,0.0,0.0,0.0,0.0,5.12,2.3152857,0.23999999,0.95257143
2010-09-24,1.83,1.1,0.0,1.9,1.0,5.12,0.21757142,0.0,2.7548571
2010-09-25,1.03,0.0,0.0,0.3,0.0,5.12,0.093285713,0.0,0.87328571
2010-09-26,1.79,0.0,0.0,0.0,0.0,5.87,0.0,0.128,0.00031428572
2010-09-27,0.66,0.0,0.0,0.0,0.0,12.07,0.00099999998,0.96399999,0.0
2010-09-28,0.0,0.0,0.0,0.0,0.0,12.11,2.9422857,0.13357141,0.0
2010-09-29,1.65,6.9,0.0,1.3,5.4,12.13,0.0062857151,0.35928571,3666.0
2010-09-30,0.82,0.2,0.0,0.0,0.2,12.05,0.31157143,0.59157143,0.0039999999
2010-10-01,0.0,0.0,0.0,0.0,0.0,13.35,0.77871429,75.554285,0.68414285
2010-10-02,0.41,7.1,0.0,2.4,1.6,10.72,103.30571,7.4742855,0.76571429
2010-10-03,15.29,72.6,0.0,165.6,48.8,10.53,6.0514282,26.778571,64.614286
2010-10-04,18.29,1.7,0.0,3.3,2.0,13.52,17.578572,6.5114285,4.8757143
2010-10-05,6.17,15.9,0.0,11.9,7.0,13.31,7.4085716,0.88857141,21.45
2010-10-07,6.45,0.9,0.0,14.9,2.2,13.55,26.181429,4.8042856,7.6957143
2010-10-08,9.33,6.2,0.0,43.4,17.2,13.27,9.0285714,2.3471428,16.237143
2010-10-10,13.32,6.4,0.0,0.3,1.0,11.73,2.7982857,0.0027142865,2.1985714
2010-10-11,7.93,0.4,0.0,0.5,0.4,13.47,0.0012857131,0.0,1.2407143
2010-10-12,6.86,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.039857143
2010-10-18,1.75,0.0,0.0,0.0,0.0,13.31,0.0,0.0,8.470329500000002
2010-11-22,84.69,2.8,0.0,1.3,1.0,26.6,0.063285705,0.005857139,1537.0
2010-11-23,61.63,0.0,0.0,0.0,0.0,27.35,0.00028571428,0.67271428,0.0032857142
2010-11-24,45.21,0.2,0.0,0.0,0.0,46.17,2.2335714,0.18557141,0.00014285714
2010-11-25,38.55,0.6,0.0,0.4,0.2,46.21,0.068571433,2.4038571,1335.0
2010-11-26,35.52,0.0,0.0,0.0,0.2,44.1,3.0247143,1.0012857,0.019142857
2010-11-27,34.43,1.2,0.0,0.0,0.6,30.62,1.5644286,0.083857155,2.2762857
2010-11-28,2.02,1.2,0.0,1.3,1.0,2.03,0.00071428578,0.005,0.048714285
2010-11-30,32.43,15.0,0.0,7.0,2.8,45.71,2.2651428,11.494,2.3102857
2010-12-02,33.32,9.2,0.0,5.3,3.8,28.61,2.4877142,7.1108572,15.292429
2010-12-03,31.89,4.0,0.0,2.4,5.6,47.89,9.3474286,54.670286,1.1008571
2010-12-04,32.19,2.4,0.0,0.0,2.2,28.43,45.997143,24.596504,7.5185714
2010-12-05,55.83,38.6,0.0,46.6,24.2,27.5,12.522345,19.484285,30.057143
2010-12-06,130.62,36.4,0.0,22.5,15.2,26.26,24.756143,27.097143,18371.0
2010-12-07,102.61,46.6,0.0,32.3,20.6,28.96,3.4094287,0.0,15.536571
2010-12-08,226.33,21.6,0.0,13.8,5.8,27.73,1.0232857,0.031428555,6.6732857
2010-12-09,94.98,0.0,0.0,0.0,0.0,57.29,0.089714286,0.0060000003,0.058428571
2010-12-10,70.26,0.6,0.0,0.0,0.0,55.07,0.0,0.00027142837,0.0903
2010-12-11,60.24,0.0,0.0,0.0,0.0,55.89,0.0,0.0,0.0
2010-12-12,52.68,0.2,0.0,0.0,0.0,50.5,0.0,0.0039999999,0.0
2010-12-14,40.36,0.2,0.0,0.0,0.0,56.59,0.035997143,0.43314286,2.857142806
2010-12-15,38.48,0.0,0.0,0.0,0.0,54.65,0.055714286,1.9585714,0.0
2010-12-16,34.01,0.0,0.0,0.0,0.0,57.58,2.3180286,0.37871429,0.00025714287
2010-12-17,34.86,0.8,0.0,0.2,0.4,49.78,0.75057144,4.2637143,3.2375714
2010-12-18,34.11,0.2,0.0,0.0,0.2,58.47,4.8600429,3.9978572,0.0026714286
