fold,horizon,test_year,hash,config,model,strategy,NSE,KGE,HitRatio,FARate,FARatio,F1,Precision,Recall,n_extreme,PeakTiming_mean_lag,PeakTiming_mean_absolute_lag,PeakTiming_n_peaks,NSE_CI_lower,NSE_CI_upper,KGE_CI_lower,KGE_CI_upper,F1_CI_lower,F1_CI_upper,HitRatio_CI_lower,HitRatio_CI_upper,n_replicas,frac,mean_abs_deviation_from_baseline,mean_std_across_replicas,max_std_across_replicas,delta_hit_ratio,delta_farate,rf_branch_stability,seed,threshold_percentile
quantile_regression_loyo_2014,48h,2014,f131774b9b7e469c,quantile_regression,baseline,loyo,0.3653454841746152,0.3733929591902127,0.04,0.0206489675516224,0.6363636363636364,0.2222222222222222,0.3636363636363636,0.16,25.0,1.4615384615384617,1.6153846153846154,13.0,0.293275674247535,0.4521453841632512,0.2835219342313786,0.513936262532817,0.0605614973262032,0.4091200466200465,0.0,0.1481944444444444,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2014,48h,2014,f131774b9b7e469c,gradient_boosting_quantile,baseline,loyo,0.2783821669831927,0.2718423590046808,0.04,0.0088495575221238,0.75,0.0689655172413793,0.25,0.04,25.0,0.8461538461538461,1.1538461538461535,13.0,0.1977032302410429,0.4151789177828101,0.1679165570953655,0.4647765271226208,0.0,0.2163663663663664,0.0,0.1334090909090909,,,,,,,,,92,90
heuristic_ensemble_loyo_2014,48h,2014,f131774b9b7e469c,heuristic_ensemble,baseline,loyo,0.352274628959304,0.3943185159373925,0.6,0.1179941002949852,0.6153846153846154,0.5555555555555556,0.3846153846153846,1.0,25.0,0.3846153846153846,0.5384615384615384,13.0,-0.1128249709837383,0.5409805275391772,0.1547976588002629,0.5056205904516942,0.4049367088607595,0.6750188253012048,0.4,0.8096560846560847,,,,,,,,,92,90
M5_loyo_2015,48h,2015,7ccfe076ecef5f58,M5,seq2seq_rf,loyo,0.3790602350242237,0.3729111159299112,0.525,0.12,0.5652173913043478,0.5504587155963303,0.4347826086956521,0.75,40.0,-0.1428571428571428,1.5714285714285714,14.0,0.0407730519134212,0.5375842688459603,0.1984929076945638,0.476833038591725,0.4096385542168675,0.6533934426229508,0.3611111111111111,0.7105263157894737,,,,,,,,,92,90
quantile_regression_loyo_2015,48h,2015,7ccfe076ecef5f58,quantile_regression,baseline,loyo,0.4917991608494285,0.4872618056507315,0.05,0.0092307692307692,0.25,0.3461538461538462,0.75,0.225,40.0,0.2857142857142857,1.7142857142857142,14.0,0.3848456301774363,0.6171180594971338,0.3548413341526096,0.6144179736271808,0.1303654024051803,0.4802222222222223,0.0,0.1316678520625889,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2015,48h,2015,7ccfe076ecef5f58,gradient_boosting_quantile,baseline,loyo,0.5239381112317163,0.5059122501619158,0.125,0.0123076923076923,0.2,0.5333333333333333,0.8,0.4,40.0,-0.7142857142857143,1.4285714285714286,14.0,0.3838457837037947,0.6848431052911412,0.3613741771291669,0.675149817519738,0.379287045666356,0.6666666666666666,0.0270092460881934,0.2307692307692307,,,,,,,,,92,90
heuristic_ensemble_loyo_2015,48h,2015,7ccfe076ecef5f58,heuristic_ensemble,baseline,loyo,0.4120269805377421,0.3990489861657079,0.5,0.1261538461538461,0.5774647887323944,0.5405405405405407,0.4225352112676056,0.75,40.0,-0.3571428571428571,1.6428571428571428,14.0,0.0714232589731046,0.5624885622337674,0.2249100027295408,0.5056617936182938,0.392492889069484,0.6278804083616919,0.3333333333333333,0.6571616541353383,,,,,,,,,92,90
M5_loyo_2016,48h,2016,1196454ba188b9bb,M5,seq2seq_rf,loyo,0.1257339274027055,0.1674163103850521,0.5,0.0514285714285714,0.5806451612903226,0.5777777777777778,0.4193548387096774,0.9285714285714286,14.0,0.5,0.5,8.0,-0.9856949883589208,0.5412165833369516,-0.286759967585569,0.3947979496821176,0.4102272727272727,0.7307726864330639,0.2305555555555555,0.7694444444444445,,,,,,,,,92,90
quantile_regression_loyo_2016,48h,2016,1196454ba188b9bb,quantile_regression,baseline,loyo,0.3834369030464702,0.4020197911249945,0.1428571428571428,0.0228571428571428,0.6666666666666666,0.3076923076923076,0.3333333333333333,0.2857142857142857,14.0,1.75,1.75,8.0,0.2795059105938501,0.5043055363172279,0.268432060901456,0.5908495711692345,0.0828629032258064,0.5218535469107551,0.0,0.3573051948051948,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2016,48h,2016,1196454ba188b9bb,gradient_boosting_quantile,baseline,loyo,0.2935115140540408,0.182950993750136,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.5,1.5,8.0,0.2148676111817601,0.4135326700231837,0.0733950638073796,0.3274994588805159,0.0,0.0,0.0,0.0,,,,,,,,,92,90
heuristic_ensemble_loyo_2016,48h,2016,1196454ba188b9bb,heuristic_ensemble,baseline,loyo,0.1957711628504354,0.146229143700035,0.3571428571428571,0.0542857142857142,0.59375,0.5652173913043478,0.40625,0.9285714285714286,14.0,0.75,0.75,8.0,-0.5838003381952611,0.5151573341389615,-0.2211109050155527,0.35742527944919,0.409090909090909,0.6943877551020409,0.1498214285714285,0.6260416666666669,,,,,,,,,92,90
M5_loyo_2017,48h,2017,064bc91dbc2626dd,M5,seq2seq_rf,loyo,0.3987195565188485,0.405098213975463,0.4545454545454545,0.0815709969788519,0.5294117647058824,0.5714285714285714,0.4705882352941176,0.7272727272727273,33.0,0.5384615384615384,1.0,13.0,0.164839521063132,0.5541777320565108,0.2467574896678417,0.5108791881938132,0.4580818965517241,0.6746313102665911,0.302807486631016,0.621706081081081,,,,,,,,,92,90
quantile_regression_loyo_2017,48h,2017,064bc91dbc2626dd,quantile_regression,baseline,loyo,0.534517987710752,0.5553716531358843,0.0606060606060606,0.0211480362537764,0.4375,0.3673469387755101,0.5625,0.2727272727272727,33.0,0.0769230769230769,1.7692307692307692,13.0,0.4522651615831885,0.6123765666020231,0.4705497598674258,0.6511964303415452,0.1950058072009291,0.5425635593220338,0.0,0.1565104166666667,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2017,48h,2017,064bc91dbc2626dd,gradient_boosting_quantile,baseline,loyo,0.6260190525018241,0.5789858566795492,0.0606060606060606,0.0060422960725075,0.1818181818181818,0.4090909090909091,0.8181818181818182,0.2727272727272727,33.0,0.0769230769230769,1.4615384615384617,13.0,0.5579401207743835,0.7000146203499112,0.4996093523907061,0.6731685680985257,0.2424242424242424,0.5716165413533835,0.0,0.131578947368421,,,,,,,,,92,90
heuristic_ensemble_loyo_2017,48h,2017,064bc91dbc2626dd,heuristic_ensemble,baseline,loyo,0.3751140441582616,0.3230148898136186,0.4848484848484848,0.1148036253776435,0.5757575757575758,0.5656565656565657,0.4242424242424242,0.8484848484848485,33.0,0.2307692307692307,1.0,13.0,0.0951610248656431,0.5475036371606509,0.1533224639255238,0.4417446136727466,0.4422390109890109,0.6668141592920355,0.3328571428571428,0.667,,,,,,,,,92,90
M5_loyo_2018,48h,2018,ff4c9380c5a46c33,M5,seq2seq_rf,loyo,-0.2283359985326547,0.1109827852527629,0.5714285714285714,0.0903790087463556,0.6595744680851063,0.4705882352941176,0.3404255319148936,0.7619047619047619,21.0,0.2142857142857142,1.0714285714285714,14.0,-0.8160585597388436,0.1645597033440398,-0.126632604585882,0.2724113202878084,0.3141871921182266,0.5807444168734492,0.3994827586206896,0.7653250773993809,,,,,,,,,92,90
quantile_regression_loyo_2018,48h,2018,ff4c9380c5a46c33,quantile_regression,baseline,loyo,0.3320001511738184,0.3926117449503024,0.0476190476190476,0.0058309037900874,0.5,0.16,0.5,0.0952380952380952,21.0,1.2857142857142858,1.5714285714285714,14.0,0.2252842354568347,0.4212128566390895,0.3052493019513251,0.4964985336833019,0.0,0.3846774193548387,0.0,0.1601666666666667,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2018,48h,2018,ff4c9380c5a46c33,gradient_boosting_quantile,baseline,loyo,0.3577206077733954,0.3653984574007487,0.0,0.0,0.0,0.0909090909090909,1.0,0.0476190476190476,21.0,0.9285714285714286,1.5,14.0,0.2796828433610974,0.4363273976143259,0.2673771745419467,0.4719146238079732,0.0,0.2610144927536232,0.0,0.0,,,,,,,,,92,90
heuristic_ensemble_loyo_2018,48h,2018,ff4c9380c5a46c33,heuristic_ensemble,baseline,loyo,-0.0129751098695212,0.2441764998401719,0.5238095238095238,0.0612244897959183,0.5526315789473685,0.576271186440678,0.4473684210526316,0.8095238095238095,21.0,0.2142857142857142,1.0714285714285714,14.0,-0.4670072935145348,0.3202216583576605,0.0087517748669455,0.3831058614166052,0.418516893374287,0.6947303921568629,0.3328125,0.7142857142857143,,,,,,,,,92,90
M5_loyo_2019,48h,2019,fa1b3f3599382f2d,M5,seq2seq_rf,loyo,0.6777029089069571,0.7258436498836784,0.525,0.083076923076923,0.4285714285714285,0.6990291262135921,0.5714285714285714,0.9,40.0,0.5,1.6428571428571428,14.0,0.5124739440936875,0.7745412778231441,0.6310491977998351,0.7770275084272199,0.5907705099778271,0.7934255138800593,0.3947169059011164,0.6904761904761905,,,,,,,,,92,90
quantile_regression_loyo_2019,48h,2019,fa1b3f3599382f2d,quantile_regression,baseline,loyo,0.4786327943962554,0.4566601152019667,0.025,0.0276923076923076,0.391304347826087,0.4444444444444444,0.6086956521739131,0.35,40.0,0.9285714285714286,1.6428571428571428,14.0,0.3973891418390278,0.5829888590260087,0.3644713522045837,0.6046502273220385,0.2788726842727631,0.562616604477612,0.0,0.0857773109243697,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2019,48h,2019,fa1b3f3599382f2d,gradient_boosting_quantile,baseline,loyo,0.5159197389440564,0.412351070770018,0.05,0.0153846153846153,0.217391304347826,0.5714285714285714,0.782608695652174,0.45,40.0,0.8571428571428571,1.7142857142857142,14.0,0.4550181939844345,0.6093026776855429,0.3341595193931536,0.5351938840525636,0.4081154336734694,0.7164762126865671,0.0,0.125,,,,,,,,,92,90
heuristic_ensemble_loyo_2019,48h,2019,fa1b3f3599382f2d,heuristic_ensemble,baseline,loyo,0.6494006699745998,0.6474328985447583,0.525,0.0953846153846153,0.4626865671641791,0.6728971962616822,0.5373134328358209,0.9,40.0,0.8571428571428571,1.5714285714285714,14.0,0.4612206516669992,0.747480796054702,0.5394747121415194,0.7100786258554405,0.5645305429864254,0.7727487135506004,0.3868788142981691,0.6753869047619049,,,,,,,,,92,90
M5_loyo_2020,48h,2020,ef1a400ea8e976c5,M5,seq2seq_rf,loyo,0.2580308664097719,0.4836761447820327,0.5319148936170213,0.085173501577287,0.4354838709677419,0.6422018348623854,0.5645161290322581,0.7446808510638298,47.0,-0.15,1.45,20.0,0.0249165528570359,0.4515676725793906,0.3415499379369765,0.5933787952397924,0.5375268817204301,0.7224999999999999,0.3828486997635933,0.6666666666666666,,,,,,,,,92,90
quantile_regression_loyo_2020,48h,2020,ef1a400ea8e976c5,quantile_regression,baseline,loyo,0.4785413469173568,0.4688422449183356,0.0425531914893617,0.0126182965299684,0.2857142857142857,0.3278688524590163,0.7142857142857143,0.2127659574468085,47.0,0.75,1.65,20.0,0.4035389496625967,0.5729049049695663,0.3907811241949317,0.5616932957056959,0.1631836734693877,0.4762260127931769,0.0,0.1027173913043478,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2020,48h,2020,ef1a400ea8e976c5,gradient_boosting_quantile,baseline,loyo,0.5866925517032487,0.5331156202938709,0.0851063829787234,0.0063091482649842,0.0909090909090909,0.5797101449275361,0.9090909090909092,0.425531914893617,47.0,0.4,1.5,20.0,0.4968721322957478,0.6833285574735235,0.438843444771252,0.6228686468501383,0.4066101694915254,0.7028982930298721,0.018510101010101,0.1669444444444445,,,,,,,,,92,90
heuristic_ensemble_loyo_2020,48h,2020,ef1a400ea8e976c5,heuristic_ensemble,baseline,loyo,0.2326253987456519,0.376433274374872,0.574468085106383,0.1009463722397476,0.4383561643835616,0.6833333333333333,0.5616438356164384,0.8723404255319149,47.0,0.2,1.2,20.0,-0.0945659446377177,0.4593308582482439,0.1985415673226927,0.503976706395303,0.584846125664041,0.770890231092437,0.4467494089834515,0.7073424796747967,,,,,,,,,92,90
M5_loyo_2021,48h,2021,b14485b2d3bcdbd0,M5,seq2seq_rf,loyo,-0.1832152173619525,0.022868325576382,0.3333333333333333,0.0279329608938547,0.6666666666666666,0.4761904761904761,0.3333333333333333,0.8333333333333334,6.0,0.0,0.4,5.0,-1.5679490901764035,0.3081808117426758,-0.3284275041159953,0.2506204360242456,0.133125,0.7101173020527861,0.0,0.8008333333333336,,,,,,,,,92,90
quantile_regression_loyo_2021,48h,2021,b14485b2d3bcdbd0,quantile_regression,baseline,loyo,0.2667764800894228,0.3323272544165384,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8,1.8,5.0,0.1599931503595363,0.3444304521553941,0.2393903000919827,0.5031798102557874,0.0,0.0,0.0,0.0,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2021,48h,2021,b14485b2d3bcdbd0,gradient_boosting_quantile,baseline,loyo,0.3705291023645349,0.3608020054954405,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,0.8,5.0,0.3057212149721807,0.4664455705705939,0.2604410685891233,0.5283025268765941,0.0,0.0,0.0,0.0,,,,,,,,,92,90
heuristic_ensemble_loyo_2021,48h,2021,b14485b2d3bcdbd0,heuristic_ensemble,baseline,loyo,-0.0763181829734156,0.1018434245653333,0.3333333333333333,0.0307262569832402,0.6875,0.4545454545454545,0.3125,0.8333333333333334,6.0,0.4,0.4,5.0,-1.2021154930079925,0.3839302669764783,-0.2292675039429296,0.3333622486351931,0.1246527777777777,0.7104540023894864,0.0,0.8008333333333336,,,,,,,,,92,90
M5_loyo_2022,48h,2022,9e54c2d4a5196428,M5,seq2seq_rf,loyo,0.4071888256663429,0.4674450566711167,0.5,0.0987654320987654,0.5161290322580645,0.5882352941176471,0.4838709677419355,0.75,40.0,1.2777777777777777,1.6111111111111112,18.0,0.1317293911498449,0.5195999632197672,0.240209488387154,0.5777730094882492,0.4418480861244019,0.7025106022052588,0.3180397727272727,0.666875,,,,,,,,,92,90
quantile_regression_loyo_2022,48h,2022,9e54c2d4a5196428,quantile_regression,baseline,loyo,0.3475303877729128,0.3811614587876455,0.125,0.0462962962962962,0.4838709677419355,0.4507042253521127,0.5161290322580645,0.4,40.0,1.4444444444444444,1.6666666666666667,18.0,0.2176508524701813,0.4768707135895721,0.2598403644256153,0.5336704798633083,0.3075757575757576,0.5790804257835601,0.02172756706753,0.2401111111111111,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2022,48h,2022,9e54c2d4a5196428,gradient_boosting_quantile,baseline,loyo,0.4168386419233592,0.3561138083412943,0.05,0.015432098765432,0.1785714285714285,0.676470588235294,0.8214285714285714,0.575,40.0,1.1666666666666667,1.5,18.0,0.3241016618190421,0.5327863221617557,0.2429097412305227,0.5261248903705699,0.5292199488491048,0.7779411764705881,0.0,0.120030303030303,,,,,,,,,92,90
heuristic_ensemble_loyo_2022,48h,2022,9e54c2d4a5196428,heuristic_ensemble,baseline,loyo,0.5018022829521415,0.5398727078798853,0.525,0.095679012345679,0.5,0.607843137254902,0.5,0.775,40.0,1.5,1.5,18.0,0.3159717523256758,0.6098805969695203,0.373524306073271,0.6192271299886953,0.4596160682545325,0.7238594470046082,0.3683451417004048,0.6739402173913044,,,,,,,,,92,90
M5_loyo_2023,48h,2023,3570a6eee9f3893c,M5,seq2seq_rf,loyo,-0.5458667959231802,0.2018838352454877,0.5806451612903226,0.2244224422442244,0.5666666666666667,0.5714285714285715,0.4333333333333333,0.8387096774193549,62.0,0.72,1.36,25.0,-1.299736437386135,-0.106883706150744,-0.0486573928763084,0.3633425000954398,0.4905596929234606,0.6416951023685267,0.4570779220779221,0.7031698258196721,,,,,,,,,92,90
quantile_regression_loyo_2023,48h,2023,3570a6eee9f3893c,quantile_regression,baseline,loyo,0.3590356410110737,0.4140463023075438,0.0806451612903225,0.0231023102310231,0.3043478260869565,0.3764705882352941,0.6956521739130435,0.2580645161290322,62.0,0.72,1.6,25.0,0.2672155569083504,0.4569931422981843,0.3076162658803726,0.5212941998495487,0.2322997416020671,0.4875,0.0192129629629629,0.1515408320493066,,,,,,,,,92,90
gradient_boosting_quantile_loyo_2023,48h,2023,3570a6eee9f3893c,gradient_boosting_quantile,baseline,loyo,0.4013747049271231,0.4315627878524967,0.0483870967741935,0.0396039603960396,0.4137931034482758,0.3736263736263736,0.5862068965517241,0.2741935483870967,62.0,0.64,1.28,25.0,0.3012036107885689,0.505066857180235,0.3205682288534207,0.5354390840623313,0.2629892037786774,0.4843274853801169,0.0,0.1111904761904762,,,,,,,,,92,90
heuristic_ensemble_loyo_2023,48h,2023,3570a6eee9f3893c,heuristic_ensemble,baseline,loyo,-0.4252526649390102,0.2106114950864337,0.5806451612903226,0.2178217821782178,0.5546218487394958,0.5856353591160222,0.4453781512605042,0.8548387096774194,62.0,0.68,1.32,25.0,-1.134032792502166,-0.0268970947721221,-0.0400581774855611,0.3516981621611793,0.5127388535031847,0.6536861207897793,0.4514712292938099,0.6866176470588237,,,,,,,,,92,90
M1_loyo_2014,48h,2014,aa12b27208323fa4,M1,seq2seq_base,loyo,0.1704323311696012,0.1625387403126132,0.0,0.0029498525073746,0.3333333333333333,0.1428571428571428,0.6666666666666666,0.08,25.0,0.9230769230769232,1.8461538461538465,13.0,0.0444340691327303,0.3402059181019634,0.0193087269142699,0.3588638204587693,0.0,0.3226242371403662,0.0,0.0,,,,,,,,,92,90
M1_loyo_2015,48h,2015,910da5b73dd0fba0,M1,seq2seq_base,loyo,0.4904754160814293,0.4679328887869038,0.05,0.003076923076923,0.0555555555555555,0.5862068965517241,0.9444444444444444,0.425,40.0,-0.4285714285714285,2.0,14.0,0.3401531295616793,0.6648697694312918,0.3111223679326583,0.6333055299073608,0.4,0.703968253968254,0.0,0.1282608695652174,,,,,,,,,92,90
M1_loyo_2016,48h,2016,44540cf493159041,M1,seq2seq_base,loyo,0.1131168882566857,-0.0534834641700616,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.125,1.375,8.0,0.0464450881995202,0.2482852787870644,-0.1600426780467952,0.1182849459056139,0.0,0.0,0.0,0.0,,,,,,,,,92,90
M1_loyo_2017,48h,2017,0a38eefe0325d78f,M1,seq2seq_base,loyo,0.6296494910642116,0.5709546207302122,0.1818181818181818,0.0120845921450151,0.2666666666666666,0.4583333333333332,0.7333333333333333,0.3333333333333333,33.0,-0.3076923076923077,1.3846153846153846,13.0,0.5433433286683084,0.7228500463589457,0.4831863845640055,0.6699055398273388,0.2799444444444444,0.6400714285714286,0.0624080882352941,0.3333333333333333,,,,,,,,,92,90
M1_loyo_2018,48h,2018,5b34ce1c7c5495d7,M1,seq2seq_base,loyo,0.2679329257967638,0.2399516893989881,0.0,0.0,0.0,0.0909090909090909,1.0,0.0476190476190476,21.0,1.0714285714285714,1.6428571428571428,14.0,0.1639771299186526,0.3588924823379391,0.1392551597779641,0.3429732659835501,0.0,0.2610144927536232,0.0,0.0,,,,,,,,,92,90
M1_loyo_2019,48h,2019,d72d498448347135,M1,seq2seq_base,loyo,0.6701351377315419,0.5729028524668096,0.175,0.0153846153846153,0.1724137931034483,0.6956521739130435,0.8275862068965517,0.6,40.0,0.5,1.6428571428571428,14.0,0.5938057391321667,0.754586243336893,0.5011057636132841,0.6687776276899895,0.5396825396825398,0.8110224682513839,0.083125,0.3045169082125604,,,,,,,,,92,90
M1_loyo_2020,48h,2020,4c3f3b6c97655874,M1,seq2seq_base,loyo,0.4979748047694748,0.4096882534159464,0.0638297872340425,0.0,0.0,0.5079365079365079,1.0,0.3404255319148936,47.0,0.25,1.65,20.0,0.3767747766842206,0.6182750803805871,0.3069771778997487,0.5097481756414459,0.3331967213114754,0.6390456989247312,0.0,0.1400714285714286,,,,,,,,,92,90
M1_loyo_2021,48h,2021,9cd03fdd7abe9b2f,M1,seq2seq_base,loyo,0.3226757604502711,0.4868828289187729,0.0,0.0167597765363128,0.6666666666666666,0.4,0.3333333333333333,0.5,6.0,0.2,0.6,5.0,-0.0170259948580544,0.5041209006671805,0.3547884411393043,0.6117970629837673,0.0,0.7058823529411764,0.0,0.0,,,,,,,,,92,90
M1_loyo_2022,48h,2022,1a1cd1cdeb215adc,M1,seq2seq_base,loyo,0.523239453968588,0.5101330698455673,0.225,0.0123456790123456,0.16,0.6461538461538462,0.84,0.525,40.0,1.5555555555555556,1.8888888888888888,18.0,0.3786291354086914,0.669551037772314,0.3466438117001927,0.6828925557595572,0.5000000000000001,0.7663737280296024,0.1050354251012145,0.3660823170731708,,,,,,,,,92,90
M1_loyo_2023,48h,2023,d17b8150e0226861,M1,seq2seq_base,loyo,0.284851685890126,0.5181598107056172,0.2903225806451613,0.0396039603960396,0.2857142857142857,0.5769230769230769,0.7142857142857143,0.4838709677419355,62.0,0.6,1.64,25.0,0.0849768179588216,0.4711255180294268,0.374585811435707,0.6398728636590236,0.4659073935772964,0.6666666666666666,0.1832954545454545,0.3942604006163329,,,,,,,,,92,90
M2_loyo_2014,48h,2014,b94525c6785028af,M2,seq2seq_base,loyo,0.5449562097073191,0.6726723568996006,0.24,0.0501474926253687,0.4722222222222222,0.6229508196721312,0.5277777777777778,0.76,25.0,0.5384615384615384,0.5384615384615384,13.0,0.3647577619782975,0.6738207920588489,0.5989488042132443,0.7359209368404965,0.4545025728987993,0.7387500000000001,0.0799230769230769,0.4232142857142857,,,,,,,,,92,90
M2_loyo_2015,48h,2015,b2b65bf62fa2f4b9,M2,seq2seq_base,loyo,0.5784373262536094,0.6960393992805198,0.2,0.0369230769230769,0.3333333333333333,0.631578947368421,0.6666666666666666,0.6,40.0,0.1428571428571428,1.5714285714285714,14.0,0.4539168041868605,0.7217234359014622,0.5627661012477526,0.8203597711831337,0.4811111111111111,0.7442560941440179,0.0808397683397683,0.3196808510638299,,,,,,,,,92,90
M2_loyo_2016,48h,2016,38c40d29d6b6ceb5,M2,seq2seq_base,loyo,0.4334195376834427,0.5424130756467966,0.0,0.0228571428571428,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.4285714285714285,14.0,0.75,0.75,8.0,0.1374953323694832,0.6006824076600771,0.4085929566858013,0.6705947639945462,0.1662037037037037,0.6317894736842106,0.0,0.0,,,,,,,,,92,90
M2_loyo_2017,48h,2017,84c59b46c8a6897d,M2,seq2seq_base,loyo,0.6637168488481278,0.809016305540117,0.3636363636363636,0.0483383685800604,0.4102564102564102,0.638888888888889,0.5897435897435898,0.696969696969697,33.0,0.6923076923076923,1.0,13.0,0.5409521449366027,0.7639674899643534,0.7164701339106874,0.856244165837628,0.5260150375939849,0.750138888888889,0.2119905956112852,0.56,,,,,,,,,92,90
M2_loyo_2018,48h,2018,41a311454c0ae772,M2,seq2seq_base,loyo,0.4274277693660225,0.6398218974766097,0.3333333333333333,0.0204081632653061,0.35,0.6341463414634146,0.65,0.6190476190476191,21.0,0.5714285714285714,1.0,14.0,0.2172209247577743,0.581528303533213,0.5471762028701462,0.6951129268345657,0.4544721407624634,0.7778985507246378,0.1425465838509316,0.5458806818181818,,,,,,,,,92,90
M2_loyo_2019,48h,2019,1f9e75894f6bd7fb,M2,seq2seq_base,loyo,0.7173075030734295,0.7627493547457405,0.525,0.0584615384615384,0.3454545454545454,0.7578947368421052,0.6545454545454545,0.9,40.0,0.9285714285714286,1.5,14.0,0.5877095590587699,0.791301143377757,0.6842248428578585,0.8088175378102622,0.6593344155844155,0.8421052631578947,0.3998837209302325,0.6858333333333334,,,,,,,,,92,90
M2_loyo_2020,48h,2020,82de3a13fd6cd1b2,M2,seq2seq_base,loyo,0.595084866550822,0.6984155437877089,0.4893617021276595,0.0378548895899053,0.2448979591836734,0.7708333333333333,0.7551020408163265,0.7872340425531915,47.0,0.2,1.4,20.0,0.489071757017704,0.6985246275426299,0.630210815256516,0.755915916073937,0.6666666666666666,0.8510743627554244,0.3632411067193676,0.61368006993007,,,,,,,,,92,90
M2_loyo_2021,48h,2021,06379c9401119617,M2,seq2seq_base,loyo,0.3676768673163411,0.5827066718151521,0.1666666666666666,0.0167597765363128,0.6,0.5,0.4,0.6666666666666666,6.0,0.4,0.4,5.0,-0.244956340325801,0.6362894318515697,0.3499341183747481,0.6981861083105966,0.1654411764705882,0.7830434782608696,0.0,0.5,,,,,,,,,92,90
M2_loyo_2022,48h,2022,7360205961494a5b,M2,seq2seq_base,loyo,0.5767333685821238,0.6785275304627051,0.525,0.0432098765432098,0.3333333333333333,0.6829268292682926,0.6666666666666666,0.7,40.0,1.2222222222222223,1.3333333333333333,18.0,0.4240646941792321,0.6798946353214772,0.5633856069359321,0.7553544578457877,0.5516991504247876,0.7907104523383592,0.3680340557275541,0.6809866499791406,,,,,,,,,92,90
M2_loyo_2023,48h,2023,4730ff8ea7b261ea,M2,seq2seq_base,loyo,0.2523939434487323,0.5610283095723708,0.4354838709677419,0.1188118811881188,0.4444444444444444,0.6293706293706294,0.5555555555555556,0.7258064516129032,62.0,0.56,1.2,25.0,-0.0110921776760245,0.428551888353973,0.4372750719692663,0.6424597040157916,0.539127351218008,0.7125205479452055,0.3224871435250117,0.5458333333333334,,,,,,,,,92,90
M3_loyo_2014,48h,2014,55615216bcc9b7ca,M3,seq2seq_base,loyo,0.2084588806697737,0.198055809591649,0.08,0.0029498525073746,0.3333333333333333,0.1428571428571428,0.6666666666666666,0.08,25.0,0.9230769230769232,1.3846153846153846,13.0,0.0885323293669268,0.3620889475427994,0.0703705947527774,0.3814422962862414,0.0,0.2943404634581106,0.0,0.1818181818181818,,,,,,,,,92,90
M3_loyo_2015,48h,2015,3c55a28568a9ce94,M3,seq2seq_base,loyo,0.6078064003909376,0.6125107065667872,0.2,0.0184615384615384,0.24,0.5846153846153846,0.76,0.475,40.0,-1.0,1.7142857142857142,14.0,0.4525853924499777,0.7491609776513397,0.4786098968476291,0.7549582611435212,0.4137931034482758,0.7002215189873419,0.0951298701298701,0.3144642857142857,,,,,,,,,92,90
M3_loyo_2016,48h,2016,5f95b56d599d6e34,M3,seq2seq_base,loyo,0.130051853694081,-0.0085189888894261,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.25,1.5,8.0,0.0711129895186748,0.2327544757978475,-0.1085434976163403,0.1449849213571889,0.0,0.0,0.0,0.0,,,,,,,,,92,90
M3_loyo_2017,48h,2017,ceda758ba263d9d9,M3,seq2seq_base,loyo,0.5263710742533398,0.6720531821325544,0.2727272727272727,0.0151057401812688,0.217391304347826,0.6428571428571429,0.782608695652174,0.5454545454545454,33.0,-0.2307692307692307,1.3076923076923077,13.0,0.3316791339816159,0.683762152435139,0.5671226453384913,0.7564531932612479,0.484185606060606,0.7647549019607844,0.124905303030303,0.4054265202702703,,,,,,,,,92,90
M3_loyo_2018,48h,2018,f2d07a984bf55f6b,M3,seq2seq_base,loyo,0.2035453424364772,0.2296036843011145,0.0,0.0,0.0,0.0909090909090909,1.0,0.0476190476190476,21.0,1.6428571428571428,1.9285714285714288,14.0,0.1107930451198959,0.3132566293255547,0.1102261579168482,0.3496268064605092,0.0,0.2610144927536232,0.0,0.0,,,,,,,,,92,90
M3_loyo_2019,48h,2019,f17d34d485692db0,M3,seq2seq_base,loyo,0.5589877184682739,0.4483871848920571,0.05,0.0092307692307692,0.1363636363636363,0.6129032258064516,0.8636363636363636,0.475,40.0,-0.1428571428571428,1.5714285714285714,14.0,0.4661883092510081,0.6327183254513532,0.3789821682123514,0.5496791220860721,0.4726737967914438,0.732546045503792,0.0,0.1251008064516129,,,,,,,,,92,90
